Unnamed: 0,Eepi,Kepi,Kstroma,eyelid-pressure,thickness_central 1d,thickness_central 4d,thickness_midperi 1d,thickness_midperi 4d,power_eye 1d,power_eye 4d,R_n 1d,R_n 4d,error
410,0.0012370347974493632,3.387873312806225e-06,0.0014469647120900473,0.0002107320095585223,-0.004690053328939098,-0.005400062890991562,0.0009178405135921996,0.0009217904121688325,-1.5484020415283624,-1.5534723857275097,7.87456824090926,7.875499924717151,228.50660642594391
411,0.001119354470242949,5.365835241650354e-06,0.0016145763616195626,0.0002492727290151392,-0.0049200528763619494,-0.005520058343287747,0.0012487432738135865,0.0010951470035397148,-1.4127114517672865,-1.3633227017561325,7.849716508061926,7.84070985128859,217.95393998226194
412,0.0007504123824439128,1.859767428137212e-06,0.0025821508723454394,0.0002374870688663339,-0.005530055298023209,,0.0010346969598806072,,-1.7806172209334505,,7.917465521321265,,
413,0.0011645389980468016,1.1885921803066822e-06,0.0015556713897897582,0.00016546435638585088,-0.003870033056310722,-0.005460055284822803,0.0004884575075273789,0.0008823812487464971,-1.411428393340941,-1.87118141690339,7.849482264512011,7.934322463080376,240.22723625963354
414,0.001116727817249264,2.384808026285584e-06,0.0016611574758597454,0.00020948140423016548,-0.00484004508871546,-0.005970059345068994,0.0008508698455644143,0.001118751595270806,-1.6387385899725189,-1.7373954645706036,7.891200818669946,7.9094457706361325,213.4546256124237
415,0.0009912456290475061,3.127896103002801e-06,0.0038531007443647508,0.00023831045515029483,-0.005310048464384529,-0.006440060167744288,0.0011279397149234413,0.001271068612956859,-1.6361692132592083,-1.638383827317199,7.89072677963188,7.8911353630849606,195.9477665461846
416,0.0013952129890273106,2.59750576334401e-06,0.004471386111004285,0.00024683530835014,-0.004610050784861382,-0.0054700622795746945,0.0008640063276569021,0.0008679564967654443,-1.4913628053797794,-1.510605652055986,7.864102358946134,7.867630034451226,229.48564154616307
417,0.0010980164589584032,1.6256779266215108e-06,0.0008595911523884981,0.00017806506366769466,-0.0043800397725939424,-0.005820061345504016,0.0006315846267848646,0.0010609653441661301,-1.5832113979096292,-1.9076973032898437,7.880968957292309,7.941139580061262,223.54600898109086
418,0.0011985821052390784,2.269815858067034e-06,0.0009864052029515114,0.00020802968619666956,-0.004760042887849314,-0.005830055993443037,0.0008285471396668187,0.0010964310711357589,-1.6556722184781307,-1.7770371217933985,7.89432642607127,7.916800620048102,217.31008896748043
419,0.0007778013015083813,5.724365612229401e-06,0.002027140092131967,0.00017997247771166583,-0.005310081985134683,-0.006110095315485127,0.001257928513639886,0.0012789671651513568,-1.6143254398718128,-1.5708549656957018,7.886698995773983,7.878695675589812,200.35782454596344
420,0.001286387393272309,1.9065486051883449e-06,0.0009429481209235976,0.00024889643515120595,-0.00492004413070115,-0.006160060490698879,0.0008640043954692977,0.0012172305915793338,-1.679459939028341,-1.812404937738279,7.89872134556327,7.923374084715907,207.40622694029938
421,0.0009792980214364997,7.865165113289682e-07,0.002546503378384097,0.0002482632474381715,-0.004550025824232001,-0.006740060049312005,0.000618448875379804,0.001348514920394825,-1.5918184543222793,-2.120580009308796,7.882553220734716,7.981116847323801,200.76261999030973
